ALMACEN,SHIPTO,DIA,MES,A¥O,ARTICULO,DISPONIBLE
99-BODEGA,M3033032,26,12,2025,01180,158
99-BODEGA,M3033032,26,12,2025,01201,1
99-BODEGA,M3033032,26,12,2025,01210,2
99-BODEGA,M3033032,26,12,2025,01318,37
99-BODEGA,M3033032,26,12,2025,01359,4
99-BODEGA,M3033032,26,12,2025,01371,4
99-BODEGA,M3033032,26,12,2025,01412,2
99-BODEGA,M3033032,26,12,2025,01507,1
99-BODEGA,M3033032,26,12,2025,01529,10
99-BODEGA,M3033032,26,12,2025,01542,38
99-BODEGA,M3033032,26,12,2025,01547,8
99-BODEGA,M3033032,26,12,2025,01560,14
99-BODEGA,M3033032,26,12,2025,01563,2
99-BODEGA,M3033032,26,12,2025,01591,4
99-BODEGA,M3033032,26,12,2025,01614,9
99-BODEGA,M3033032,26,12,2025,01631,2
99-BODEGA,M3033032,26,12,2025,01637,38
99-BODEGA,M3033032,26,12,2025,01840,3
99-BODEGA,M3033032,26,12,2025,01898,4
99-BODEGA,M3033032,26,12,2025,01966,4
99-BODEGA,M3033032,26,12,2025,01969,2
99-BODEGA,M3033032,26,12,2025,01970,4
99-BODEGA,M3033032,26,12,2025,01983,7
99-BODEGA,M3033032,26,12,2025,01999,139
99-BODEGA,M3033032,26,12,2025,02041,1
99-BODEGA,M3033032,26,12,2025,02076,34
99-BODEGA,M3033032,26,12,2025,02078,2
99-BODEGA,M3033032,26,12,2025,02151,30
99-BODEGA,M3033032,26,12,2025,02155,17
99-BODEGA,M3033032,26,12,2025,02161,209
99-BODEGA,M3033032,26,12,2025,02262,2
99-BODEGA,M3033032,26,12,2025,02279,1
99-BODEGA,M3033032,26,12,2025,02342,8
99-BODEGA,M3033032,26,12,2025,02390,24
99-BODEGA,M3033032,26,12,2025,02633,1
99-BODEGA,M3033032,26,12,2025,02665,22
99-BODEGA,M3033032,26,12,2025,02741,23
99-BODEGA,M3033032,26,12,2025,02757,4
99-BODEGA,M3033032,26,12,2025,02830,11
99-BODEGA,M3033032,26,12,2025,02872,3
99-BODEGA,M3033032,26,12,2025,02903,5
99-BODEGA,M3033032,26,12,2025,02932,3
99-BODEGA,M3033032,26,12,2025,02941,1
99-BODEGA,M3033032,26,12,2025,02983,2
99-BODEGA,M3033032,26,12,2025,02994,22
99-BODEGA,M3033032,26,12,2025,03043,15
99-BODEGA,M3033032,26,12,2025,03069,105
99-BODEGA,M3033032,26,12,2025,03101,13
99-BODEGA,M3033032,26,12,2025,03169,9
99-BODEGA,M3033032,26,12,2025,03228,3
99-BODEGA,M3033032,26,12,2025,03264,12
99-BODEGA,M3033032,26,12,2025,03285,127
99-BODEGA,M3033032,26,12,2025,03300,1
99-BODEGA,M3033032,26,12,2025,03330,13
99-BODEGA,M3033032,26,12,2025,03367,90
99-BODEGA,M3033032,26,12,2025,03370,4
99-BODEGA,M3033032,26,12,2025,03381,48
99-BODEGA,M3033032,26,12,2025,03387,5
99-BODEGA,M3033032,26,12,2025,03527,2
99-BODEGA,M3033032,26,12,2025,03591,23
99-BODEGA,M3033032,26,12,2025,03632,29
99-BODEGA,M3033032,26,12,2025,03638,1
99-BODEGA,M3033032,26,12,2025,03689,2
99-BODEGA,M3033032,26,12,2025,03697,1
99-BODEGA,M3033032,26,12,2025,03744,3
99-BODEGA,M3033032,26,12,2025,03804,1
99-BODEGA,M3033032,26,12,2025,03822,28
99-BODEGA,M3033032,26,12,2025,03869,1
99-BODEGA,M3033032,26,12,2025,03963,15
99-BODEGA,M3033032,26,12,2025,04082,3
99-BODEGA,M3033032,26,12,2025,04085,176
99-BODEGA,M3033032,26,12,2025,04147,3
99-BODEGA,M3033032,26,12,2025,04222,1
99-BODEGA,M3033032,26,12,2025,04225,1
99-BODEGA,M3033032,26,12,2025,04238,126
99-BODEGA,M3033032,26,12,2025,04253,3
99-BODEGA,M3033032,26,12,2025,04259,1
99-BODEGA,M3033032,26,12,2025,04315,2
99-BODEGA,M3033032,26,12,2025,04341,20
99-BODEGA,M3033032,26,12,2025,04474,8
99-BODEGA,M3033032,26,12,2025,04536,57
99-BODEGA,M3033032,26,12,2025,04585,21
99-BODEGA,M3033032,26,12,2025,04591,1
99-BODEGA,M3033032,26,12,2025,04683,26
99-BODEGA,M3033032,26,12,2025,04731,3
99-BODEGA,M3033032,26,12,2025,04761,2
99-BODEGA,M3033032,26,12,2025,04785,32
99-BODEGA,M3033032,26,12,2025,04794,7
99-BODEGA,M3033032,26,12,2025,04902,4
99-BODEGA,M3033032,26,12,2025,04929,22
99-BODEGA,M3033032,26,12,2025,04930,2
99-BODEGA,M3033032,26,12,2025,04935,2
99-BODEGA,M3033032,26,12,2025,04958,37
99-BODEGA,M3033032,26,12,2025,05066,4
99-BODEGA,M3033032,26,12,2025,05071,31
99-BODEGA,M3033032,26,12,2025,05073,1
99-BODEGA,M3033032,26,12,2025,05146,4
99-BODEGA,M3033032,26,12,2025,05188,3
99-BODEGA,M3033032,26,12,2025,05260,34
99-BODEGA,M3033032,26,12,2025,05261,57
99-BODEGA,M3033032,26,12,2025,05343,8
99-BODEGA,M3033032,26,12,2025,05368,1
99-BODEGA,M3033032,26,12,2025,05396,10
99-BODEGA,M3033032,26,12,2025,05455,7
99-BODEGA,M3033032,26,12,2025,05473,4
99-BODEGA,M3033032,26,12,2025,05512,2
99-BODEGA,M3033032,26,12,2025,05538,12
99-BODEGA,M3033032,26,12,2025,05573,1
99-BODEGA,M3033032,26,12,2025,05599,5
99-BODEGA,M3033032,26,12,2025,05628,45
99-BODEGA,M3033032,26,12,2025,05629,3
99-BODEGA,M3033032,26,12,2025,05678,2
99-BODEGA,M3033032,26,12,2025,05785,1
99-BODEGA,M3033032,26,12,2025,05800,1
99-BODEGA,M3033032,26,12,2025,05821,130
99-BODEGA,M3033032,26,12,2025,05855,2
99-BODEGA,M3033032,26,12,2025,05916,2
99-BODEGA,M3033032,26,12,2025,05926,1
99-BODEGA,M3033032,26,12,2025,06015,1
99-BODEGA,M3033032,26,12,2025,06073,38
99-BODEGA,M3033032,26,12,2025,06136,3
99-BODEGA,M3033032,26,12,2025,06171,1
99-BODEGA,M3033032,26,12,2025,06181,1
99-BODEGA,M3033032,26,12,2025,06238,4
99-BODEGA,M3033032,26,12,2025,06260,27
99-BODEGA,M3033032,26,12,2025,06297,1
99-BODEGA,M3033032,26,12,2025,06367,1
99-BODEGA,M3033032,26,12,2025,06377,3
99-BODEGA,M3033032,26,12,2025,06449,4
99-BODEGA,M3033032,26,12,2025,06457,13
99-BODEGA,M3033032,26,12,2025,06513,5
99-BODEGA,M3033032,26,12,2025,06518,8
99-BODEGA,M3033032,26,12,2025,06598,3
99-BODEGA,M3033032,26,12,2025,06615,1
99-BODEGA,M3033032,26,12,2025,06632,40
99-BODEGA,M3033032,26,12,2025,06696,3
99-BODEGA,M3033032,26,12,2025,06756,6
99-BODEGA,M3033032,26,12,2025,06902,4
99-BODEGA,M3033032,26,12,2025,06915,12
99-BODEGA,M3033032,26,12,2025,07003,4
99-BODEGA,M3033032,26,12,2025,07016,17
99-BODEGA,M3033032,26,12,2025,07042,1
99-BODEGA,M3033032,26,12,2025,07078,2
99-BODEGA,M3033032,26,12,2025,07111,12
99-BODEGA,M3033032,26,12,2025,07144,12
99-BODEGA,M3033032,26,12,2025,07228,3
99-BODEGA,M3033032,26,12,2025,07233,1
99-BODEGA,M3033032,26,12,2025,07251,58
99-BODEGA,M3033032,26,12,2025,07282,7
99-BODEGA,M3033032,26,12,2025,07283,11
99-BODEGA,M3033032,26,12,2025,07337,9
99-BODEGA,M3033032,26,12,2025,07652,28
99-BODEGA,M3033032,26,12,2025,07685,8
99-BODEGA,M3033032,26,12,2025,07769,4
99-BODEGA,M3033032,26,12,2025,07784,4
99-BODEGA,M3033032,26,12,2025,07789,29
99-BODEGA,M3033032,26,12,2025,07807,4
99-BODEGA,M3033032,26,12,2025,07854,2
99-BODEGA,M3033032,26,12,2025,07860,1
99-BODEGA,M3033032,26,12,2025,07913,3
99-BODEGA,M3033032,26,12,2025,07969,1
99-BODEGA,M3033032,26,12,2025,08022,1
99-BODEGA,M3033032,26,12,2025,08047,2
99-BODEGA,M3033032,26,12,2025,08056,8
99-BODEGA,M3033032,26,12,2025,08059,1
99-BODEGA,M3033032,26,12,2025,08179,31
99-BODEGA,M3033032,26,12,2025,08221,4
99-BODEGA,M3033032,26,12,2025,08247,72
99-BODEGA,M3033032,26,12,2025,08268,1
99-BODEGA,M3033032,26,12,2025,08292,3
99-BODEGA,M3033032,26,12,2025,08385,4
99-BODEGA,M3033032,26,12,2025,08419,24
99-BODEGA,M3033032,26,12,2025,08522,8
99-BODEGA,M3033032,26,12,2025,08533,50
99-BODEGA,M3033032,26,12,2025,08562,13
99-BODEGA,M3033032,26,12,2025,08566,6
99-BODEGA,M3033032,26,12,2025,08637,4
99-BODEGA,M3033032,26,12,2025,08781,8
99-BODEGA,M3033032,26,12,2025,08843,20
99-BODEGA,M3033032,26,12,2025,08921,2
99-BODEGA,M3033032,26,12,2025,08998,2
99-BODEGA,M3033032,26,12,2025,09052,4
99-BODEGA,M3033032,26,12,2025,09080,32
99-BODEGA,M3033032,26,12,2025,09082,3
99-BODEGA,M3033032,26,12,2025,09100,328
99-BODEGA,M3033032,26,12,2025,09125,2
99-BODEGA,M3033032,26,12,2025,09183,4
99-BODEGA,M3033032,26,12,2025,09185,1
99-BODEGA,M3033032,26,12,2025,09209,4
99-BODEGA,M3033032,26,12,2025,09236,10
99-BODEGA,M3033032,26,12,2025,09260,9
99-BODEGA,M3033032,26,12,2025,09376,23
99-BODEGA,M3033032,26,12,2025,09381,121
99-BODEGA,M3033032,26,12,2025,09453,23
99-BODEGA,M3033032,26,12,2025,09457,8
99-BODEGA,M3033032,26,12,2025,09483,8
99-BODEGA,M3033032,26,12,2025,09508,1
99-BODEGA,M3033032,26,12,2025,09518,2
99-BODEGA,M3033032,26,12,2025,09702,3
99-BODEGA,M3033032,26,12,2025,09711,7
99-BODEGA,M3033032,26,12,2025,09712,8
99-BODEGA,M3033032,26,12,2025,09723,10
99-BODEGA,M3033032,26,12,2025,09733,66
99-BODEGA,M3033032,26,12,2025,09807,1
99-BODEGA,M3033032,26,12,2025,09878,21
99-BODEGA,M3033032,26,12,2025,09929,4
99-BODEGA,M3033032,26,12,2025,10031,12
99-BODEGA,M3033032,26,12,2025,10056,1
99-BODEGA,M3033032,26,12,2025,10084,241
99-BODEGA,M3033032,26,12,2025,10103,1
99-BODEGA,M3033032,26,12,2025,10169,2
99-BODEGA,M3033032,26,12,2025,10183,1
99-BODEGA,M3033032,26,12,2025,10380,2
99-BODEGA,M3033032,26,12,2025,10385,8
99-BODEGA,M3033032,26,12,2025,10407,2
99-BODEGA,M3033032,26,12,2025,10423,140
99-BODEGA,M3033032,26,12,2025,10460,1
99-BODEGA,M3033032,26,12,2025,10522,6
99-BODEGA,M3033032,26,12,2025,10526,4
99-BODEGA,M3033032,26,12,2025,10581,8
99-BODEGA,M3033032,26,12,2025,10756,1
99-BODEGA,M3033032,26,12,2025,10867,5
99-BODEGA,M3033032,26,12,2025,10868,33
99-BODEGA,M3033032,26,12,2025,11079,1
99-BODEGA,M3033032,26,12,2025,11139,49
99-BODEGA,M3033032,26,12,2025,11194,10
99-BODEGA,M3033032,26,12,2025,11201,54
99-BODEGA,M3033032,26,12,2025,11228,1
99-BODEGA,M3033032,26,12,2025,11316,8
99-BODEGA,M3033032,26,12,2025,11370,17
99-BODEGA,M3033032,26,12,2025,11375,10
99-BODEGA,M3033032,26,12,2025,11397,8
99-BODEGA,M3033032,26,12,2025,11420,1
99-BODEGA,M3033032,26,12,2025,11435,7
99-BODEGA,M3033032,26,12,2025,11527,34
99-BODEGA,M3033032,26,12,2025,11548,8
99-BODEGA,M3033032,26,12,2025,11610,40
99-BODEGA,M3033032,26,12,2025,11623,4
99-BODEGA,M3033032,26,12,2025,11744,8
99-BODEGA,M3033032,26,12,2025,11781,4
99-BODEGA,M3033032,26,12,2025,11791,108
99-BODEGA,M3033032,26,12,2025,11824,36
99-BODEGA,M3033032,26,12,2025,11882,15
99-BODEGA,M3033032,26,12,2025,12039,2
99-BODEGA,M3033032,26,12,2025,12164,1
99-BODEGA,M3033032,26,12,2025,12184,2
99-BODEGA,M3033032,26,12,2025,12469,2
99-BODEGA,M3033032,26,12,2025,12544,5
99-BODEGA,M3033032,26,12,2025,12626,1
99-BODEGA,M3033032,26,12,2025,12657,52
99-BODEGA,M3033032,26,12,2025,12707,1
99-BODEGA,M3033032,26,12,2025,12719,4
99-BODEGA,M3033032,26,12,2025,12726,12
99-BODEGA,M3033032,26,12,2025,12822,18
99-BODEGA,M3033032,26,12,2025,12929,1
99-BODEGA,M3033032,26,12,2025,13079,3
99-BODEGA,M3033032,26,12,2025,13080,1
99-BODEGA,M3033032,26,12,2025,13155,10
99-BODEGA,M3033032,26,12,2025,13374,4
99-BODEGA,M3033032,26,12,2025,13401,7
99-BODEGA,M3033032,26,12,2025,13468,92
99-BODEGA,M3033032,26,12,2025,13647,87
99-BODEGA,M3033032,26,12,2025,13732,4
99-BODEGA,M3033032,26,12,2025,13737,16
99-BODEGA,M3033032,26,12,2025,13768,1
99-BODEGA,M3033032,26,12,2025,13840,2
99-BODEGA,M3033032,26,12,2025,13902,1
99-BODEGA,M3033032,26,12,2025,13968,5
99-BODEGA,M3033032,26,12,2025,13990,6
99-BODEGA,M3033032,26,12,2025,14003,55
99-BODEGA,M3033032,26,12,2025,14015,4
99-BODEGA,M3033032,26,12,2025,14025,3
99-BODEGA,M3033032,26,12,2025,14038,4
99-BODEGA,M3033032,26,12,2025,14112,7
99-BODEGA,M3033032,26,12,2025,14154,3
99-BODEGA,M3033032,26,12,2025,14198,17
99-BODEGA,M3033032,26,12,2025,14294,3
99-BODEGA,M3033032,26,12,2025,14307,2
99-BODEGA,M3033032,26,12,2025,14355,176
99-BODEGA,M3033032,26,12,2025,14515,1
99-BODEGA,M3033032,26,12,2025,14708,138
99-BODEGA,M3033032,26,12,2025,14791,9
99-BODEGA,M3033032,26,12,2025,14827,63
99-BODEGA,M3033032,26,12,2025,14987,2
99-BODEGA,M3033032,26,12,2025,15000,1
99-BODEGA,M3033032,26,12,2025,15025,8
99-BODEGA,M3033032,26,12,2025,15052,14
99-BODEGA,M3033032,26,12,2025,15094,1
99-BODEGA,M3033032,26,12,2025,15125,3
99-BODEGA,M3033032,26,12,2025,15138,4
99-BODEGA,M3033032,26,12,2025,15149,5
99-BODEGA,M3033032,26,12,2025,15284,79
99-BODEGA,M3033032,26,12,2025,15324,6
99-BODEGA,M3033032,26,12,2025,15411,2
99-BODEGA,M3033032,26,12,2025,15443,7
99-BODEGA,M3033032,26,12,2025,15474,4
99-BODEGA,M3033032,26,12,2025,15477,35
99-BODEGA,M3033032,26,12,2025,15696,8
99-BODEGA,M3033032,26,12,2025,15701,108
99-BODEGA,M3033032,26,12,2025,15814,15
99-BODEGA,M3033032,26,12,2025,15830,13
99-BODEGA,M3033032,26,12,2025,15891,6
99-BODEGA,M3033032,26,12,2025,15903,2
99-BODEGA,M3033032,26,12,2025,15998,30
99-BODEGA,M3033032,26,12,2025,16079,115
99-BODEGA,M3033032,26,12,2025,16126,1
99-BODEGA,M3033032,26,12,2025,16270,4
99-BODEGA,M3033032,26,12,2025,16324,2
99-BODEGA,M3033032,26,12,2025,16461,14
99-BODEGA,M3033032,26,12,2025,16512,3
99-BODEGA,M3033032,26,12,2025,16681,2
99-BODEGA,M3033032,26,12,2025,16685,1
99-BODEGA,M3033032,26,12,2025,16798,9
99-BODEGA,M3033032,26,12,2025,16840,7
99-BODEGA,M3033032,26,12,2025,16903,35
99-BODEGA,M3033032,26,12,2025,17035,1
99-BODEGA,M3033032,26,12,2025,17087,3
99-BODEGA,M3033032,26,12,2025,17109,3
99-BODEGA,M3033032,26,12,2025,17137,84
99-BODEGA,M3033032,26,12,2025,17241,4
99-BODEGA,M3033032,26,12,2025,17276,2
99-BODEGA,M3033032,26,12,2025,17305,133
99-BODEGA,M3033032,26,12,2025,17400,2
99-BODEGA,M3033032,26,12,2025,17526,10
99-BODEGA,M3033032,26,12,2025,17650,4
99-BODEGA,M3033032,26,12,2025,17722,9
99-BODEGA,M3033032,26,12,2025,17729,11
99-BODEGA,M3033032,26,12,2025,17764,6
99-BODEGA,M3033032,26,12,2025,17795,11
99-BODEGA,M3033032,26,12,2025,17920,1
99-BODEGA,M3033032,26,12,2025,17963,6
99-BODEGA,M3033032,26,12,2025,18009,1
99-BODEGA,M3033032,26,12,2025,18126,1
99-BODEGA,M3033032,26,12,2025,18307,4
99-BODEGA,M3033032,26,12,2025,18361,21
99-BODEGA,M3033032,26,12,2025,18380,2
99-BODEGA,M3033032,26,12,2025,18386,4
99-BODEGA,M3033032,26,12,2025,18570,27
99-BODEGA,M3033032,26,12,2025,18578,2
99-BODEGA,M3033032,26,12,2025,18580,2
99-BODEGA,M3033032,26,12,2025,18620,16
99-BODEGA,M3033032,26,12,2025,18655,12
99-BODEGA,M3033032,26,12,2025,18701,2
99-BODEGA,M3033032,26,12,2025,18748,14
99-BODEGA,M3033032,26,12,2025,18754,53
99-BODEGA,M3033032,26,12,2025,18861,9
99-BODEGA,M3033032,26,12,2025,18885,4
99-BODEGA,M3033032,26,12,2025,18896,12
99-BODEGA,M3033032,26,12,2025,19046,6
99-BODEGA,M3033032,26,12,2025,19105,4
99-BODEGA,M3033032,26,12,2025,19117,3
99-BODEGA,M3033032,26,12,2025,19316,21
99-BODEGA,M3033032,26,12,2025,19337,84
99-BODEGA,M3033032,26,12,2025,19422,83
99-BODEGA,M3033032,26,12,2025,19493,63
99-BODEGA,M3033032,26,12,2025,19679,13
99-BODEGA,M3033032,26,12,2025,19709,7
99-BODEGA,M3033032,26,12,2025,19795,325
99-BODEGA,M3033032,26,12,2025,20008,113
99-BODEGA,M3033032,26,12,2025,20232,1
99-BODEGA,M3033032,26,12,2025,20375,45
99-BODEGA,M3033032,26,12,2025,20522,1
99-BODEGA,M3033032,26,12,2025,20547,3
99-BODEGA,M3033032,26,12,2025,20563,19
99-BODEGA,M3033032,26,12,2025,20594,18
99-BODEGA,M3033032,26,12,2025,20629,29
99-BODEGA,M3033032,26,12,2025,20709,105
99-BODEGA,M3033032,26,12,2025,20735,55
99-BODEGA,M3033032,26,12,2025,20817,17
99-BODEGA,M3033032,26,12,2025,20880,7
99-BODEGA,M3033032,26,12,2025,20887,16
99-BODEGA,M3033032,26,12,2025,20923,6
99-BODEGA,M3033032,26,12,2025,20926,5
99-BODEGA,M3033032,26,12,2025,20992,2
99-BODEGA,M3033032,26,12,2025,21070,1
99-BODEGA,M3033032,26,12,2025,21086,2
99-BODEGA,M3033032,26,12,2025,21409,1
99-BODEGA,M3033032,26,12,2025,21420,9
99-BODEGA,M3033032,26,12,2025,21436,1
99-BODEGA,M3033032,26,12,2025,21565,7
99-BODEGA,M3033032,26,12,2025,21618,21
99-BODEGA,M3033032,26,12,2025,21672,4
99-BODEGA,M3033032,26,12,2025,21717,94
99-BODEGA,M3033032,26,12,2025,21724,2
99-BODEGA,M3033032,26,12,2025,21779,1
99-BODEGA,M3033032,26,12,2025,21818,1
99-BODEGA,M3033032,26,12,2025,21820,1
99-BODEGA,M3033032,26,12,2025,21830,27
99-BODEGA,M3033032,26,12,2025,21842,6
99-BODEGA,M3033032,26,12,2025,21891,46
99-BODEGA,M3033032,26,12,2025,21950,1
99-BODEGA,M3033032,26,12,2025,22027,16
99-BODEGA,M3033032,26,12,2025,22064,3
99-BODEGA,M3033032,26,12,2025,22117,28
99-BODEGA,M3033032,26,12,2025,22149,4
99-BODEGA,M3033032,26,12,2025,22172,1
99-BODEGA,M3033032,26,12,2025,22195,10
99-BODEGA,M3033032,26,12,2025,22270,31
99-BODEGA,M3033032,26,12,2025,22338,3
99-BODEGA,M3033032,26,12,2025,22358,3
99-BODEGA,M3033032,26,12,2025,22405,6
99-BODEGA,M3033032,26,12,2025,22412,1
99-BODEGA,M3033032,26,12,2025,22514,1
99-BODEGA,M3033032,26,12,2025,22674,2
99-BODEGA,M3033032,26,12,2025,22754,3
99-BODEGA,M3033032,26,12,2025,23042,3
99-BODEGA,M3033032,26,12,2025,23044,7
99-BODEGA,M3033032,26,12,2025,23248,2
99-BODEGA,M3033032,26,12,2025,23274,3
99-BODEGA,M3033032,26,12,2025,23371,4
99-BODEGA,M3033032,26,12,2025,23390,6
99-BODEGA,M3033032,26,12,2025,23413,10
99-BODEGA,M3033032,26,12,2025,23431,4
99-BODEGA,M3033032,26,12,2025,23474,2
99-BODEGA,M3033032,26,12,2025,23510,35
99-BODEGA,M3033032,26,12,2025,23549,2
99-BODEGA,M3033032,26,12,2025,23743,7
99-BODEGA,M3033032,26,12,2025,23891,2
99-BODEGA,M3033032,26,12,2025,24178,23
99-BODEGA,M3033032,26,12,2025,24287,1
99-BODEGA,M3033032,26,12,2025,24306,2
99-BODEGA,M3033032,26,12,2025,24371,1
99-BODEGA,M3033032,26,12,2025,24390,1
99-BODEGA,M3033032,26,12,2025,24398,1
99-BODEGA,M3033032,26,12,2025,24399,6
99-BODEGA,M3033032,26,12,2025,24400,2
99-BODEGA,M3033032,26,12,2025,24459,4
99-BODEGA,M3033032,26,12,2025,24461,8
99-BODEGA,M3033032,26,12,2025,24518,4
99-BODEGA,M3033032,26,12,2025,24524,1
99-BODEGA,M3033032,26,12,2025,24581,8
99-BODEGA,M3033032,26,12,2025,24663,2
99-BODEGA,M3033032,26,12,2025,24682,7
99-BODEGA,M3033032,26,12,2025,24719,16
99-BODEGA,M3033032,26,12,2025,24766,30
99-BODEGA,M3033032,26,12,2025,24851,10
99-BODEGA,M3033032,26,12,2025,24864,12
99-BODEGA,M3033032,26,12,2025,24970,2
99-BODEGA,M3033032,26,12,2025,24975,29
99-BODEGA,M3033032,26,12,2025,25151,27
99-BODEGA,M3033032,26,12,2025,25373,5
99-BODEGA,M3033032,26,12,2025,25528,12
99-BODEGA,M3033032,26,12,2025,25585,4
99-BODEGA,M3033032,26,12,2025,25595,130
99-BODEGA,M3033032,26,12,2025,25763,11
99-BODEGA,M3033032,26,12,2025,25771,2
99-BODEGA,M3033032,26,12,2025,25794,2
99-BODEGA,M3033032,26,12,2025,25822,1
99-BODEGA,M3033032,26,12,2025,25894,171
99-BODEGA,M3033032,26,12,2025,25935,70
99-BODEGA,M3033032,26,12,2025,26006,1
99-BODEGA,M3033032,26,12,2025,26116,50
99-BODEGA,M3033032,26,12,2025,26134,19
99-BODEGA,M3033032,26,12,2025,26141,8
99-BODEGA,M3033032,26,12,2025,26161,32
99-BODEGA,M3033032,26,12,2025,26270,157
99-BODEGA,M3033032,26,12,2025,26341,3
99-BODEGA,M3033032,26,12,2025,26349,2
99-BODEGA,M3033032,26,12,2025,26379,1
99-BODEGA,M3033032,26,12,2025,26387,22
99-BODEGA,M3033032,26,12,2025,26408,11
99-BODEGA,M3033032,26,12,2025,26429,4
99-BODEGA,M3033032,26,12,2025,26439,73
99-BODEGA,M3033032,26,12,2025,26547,10
99-BODEGA,M3033032,26,12,2025,26592,8
99-BODEGA,M3033032,26,12,2025,26635,10
99-BODEGA,M3033032,26,12,2025,26678,28
99-BODEGA,M3033032,26,12,2025,26902,1
99-BODEGA,M3033032,26,12,2025,26964,1
99-BODEGA,M3033032,26,12,2025,27052,3
99-BODEGA,M3033032,26,12,2025,27091,113
99-BODEGA,M3033032,26,12,2025,27111,2
99-BODEGA,M3033032,26,12,2025,27133,6
99-BODEGA,M3033032,26,12,2025,27226,5
99-BODEGA,M3033032,26,12,2025,27247,8
99-BODEGA,M3033032,26,12,2025,27353,2
99-BODEGA,M3033032,26,12,2025,27392,2
99-BODEGA,M3033032,26,12,2025,27439,1
99-BODEGA,M3033032,26,12,2025,27519,4
99-BODEGA,M3033032,26,12,2025,27557,2
99-BODEGA,M3033032,26,12,2025,27665,19
99-BODEGA,M3033032,26,12,2025,27685,33
99-BODEGA,M3033032,26,12,2025,27751,2
99-BODEGA,M3033032,26,12,2025,27963,1
99-BODEGA,M3033032,26,12,2025,27983,1
99-BODEGA,M3033032,26,12,2025,28125,2
99-BODEGA,M3033032,26,12,2025,28139,1
99-BODEGA,M3033032,26,12,2025,28168,50
99-BODEGA,M3033032,26,12,2025,28221,1
99-BODEGA,M3033032,26,12,2025,28341,4
99-BODEGA,M3033032,26,12,2025,28399,45
99-BODEGA,M3033032,26,12,2025,28435,1
99-BODEGA,M3033032,26,12,2025,28459,1
99-BODEGA,M3033032,26,12,2025,28525,1
99-BODEGA,M3033032,26,12,2025,28555,7
99-BODEGA,M3033032,26,12,2025,28637,1
99-BODEGA,M3033032,26,12,2025,28855,9
99-BODEGA,M3033032,26,12,2025,29016,5
99-BODEGA,M3033032,26,12,2025,29148,24
99-BODEGA,M3033032,26,12,2025,29221,4
99-BODEGA,M3033032,26,12,2025,29223,22
99-BODEGA,M3033032,26,12,2025,29259,3
99-BODEGA,M3033032,26,12,2025,29380,1
99-BODEGA,M3033032,26,12,2025,29399,1
99-BODEGA,M3033032,26,12,2025,29432,1
99-BODEGA,M3033032,26,12,2025,29473,43
99-BODEGA,M3033032,26,12,2025,29509,1
99-BODEGA,M3033032,26,12,2025,29516,22
99-BODEGA,M3033032,26,12,2025,29567,1
99-BODEGA,M3033032,26,12,2025,29578,1
99-BODEGA,M3033032,26,12,2025,29668,1
99-BODEGA,M3033032,26,12,2025,29819,3
99-BODEGA,M3033032,26,12,2025,29843,4
99-BODEGA,M3033032,26,12,2025,29893,8
99-BODEGA,M3033032,26,12,2025,29937,13
99-BODEGA,M3033032,26,12,2025,29964,2
99-BODEGA,M3033032,26,12,2025,30010,1
99-BODEGA,M3033032,26,12,2025,30080,9
99-BODEGA,M3033032,26,12,2025,30209,3
99-BODEGA,M3033032,26,12,2025,30269,5
99-BODEGA,M3033032,26,12,2025,30417,2
99-BODEGA,M3033032,26,12,2025,30474,41
99-BODEGA,M3033032,26,12,2025,30539,3
99-BODEGA,M3033032,26,12,2025,30588,10
99-BODEGA,M3033032,26,12,2025,30648,2
99-BODEGA,M3033032,26,12,2025,30673,1
99-BODEGA,M3033032,26,12,2025,30693,2
99-BODEGA,M3033032,26,12,2025,30761,100
99-BODEGA,M3033032,26,12,2025,30785,9
99-BODEGA,M3033032,26,12,2025,30967,10
99-BODEGA,M3033032,26,12,2025,31053,4
99-BODEGA,M3033032,26,12,2025,31139,4
99-BODEGA,M3033032,26,12,2025,31259,4
99-BODEGA,M3033032,26,12,2025,31444,6
99-BODEGA,M3033032,26,12,2025,31480,2
99-BODEGA,M3033032,26,12,2025,31489,2
99-BODEGA,M3033032,26,12,2025,31502,3
99-BODEGA,M3033032,26,12,2025,31514,32
99-BODEGA,M3033032,26,12,2025,31529,9
99-BODEGA,M3033032,26,12,2025,31535,15
99-BODEGA,M3033032,26,12,2025,31567,1
99-BODEGA,M3033032,26,12,2025,31581,6
99-BODEGA,M3033032,26,12,2025,31620,3
99-BODEGA,M3033032,26,12,2025,31637,5
99-BODEGA,M3033032,26,12,2025,31653,5
99-BODEGA,M3033032,26,12,2025,31724,1
99-BODEGA,M3033032,26,12,2025,31737,85
99-BODEGA,M3033032,26,12,2025,31795,1
99-BODEGA,M3033032,26,12,2025,31895,1
99-BODEGA,M3033032,26,12,2025,31935,38
99-BODEGA,M3033032,26,12,2025,31943,1
99-BODEGA,M3033032,26,12,2025,32008,5
99-BODEGA,M3033032,26,12,2025,32095,84
99-BODEGA,M3033032,26,12,2025,32247,4
99-BODEGA,M3033032,26,12,2025,32417,8
99-BODEGA,M3033032,26,12,2025,32430,4
99-BODEGA,M3033032,26,12,2025,32451,58
99-BODEGA,M3033032,26,12,2025,32589,22
